crn,course,title,schedule_type,modality,cr_hrs,capacity,instructor,days,start_time,end_time,location,exam
10239,AFST-4354,TS: Embattled Knowleges,L,Face-to-Face Instruction,3,40,PS Polanah,M W,4:00PM,5:15PM,WHIT 257,16M
21154,AFST-4354,TS: Black Social & Political,L,Face-to-Face Instruction,3,50,BS Faulkner,T R,5:00PM,6:15PM,WMS 120,17T
21717,AFST-4354,TS: Blk Film Before Spike Lee,L,Face-to-Face Instruction,3,10,KR Precoda,M,11:30AM,2:00PM,MCB 202,11M
21712,AFST-4354,TS: Race and Place,ONLINE COURSE - VL,Online: Asynchronous,3,30,ZV Quinn,(ARR),----- (ARR) -----,ONLINE,00X,
10240,AFST-4754,Internship,L,,1 TO 19,0,BS Faulkner,(ARR),----- (ARR) -----,TBA,00X,
10241,AFST-4964,Field Study,L,,1 TO 19,0,BS Faulkner,(ARR),----- (ARR) -----,TBA,00X,
10242,AFST-4974,Independent Study,I,,1 TO 19,0,BS Faulkner,(ARR),----- (ARR) -----,TBA,00X,
10243,AFST-4974H,Independent Study,I,,1 TO 19,0,BS Faulkner,(ARR),----- (ARR) -----,TBA,00X,
10244,AFST-4994,Undergraduate Research,R,,1 TO 19,0,BS Faulkner,(ARR),----- (ARR) -----,TBA,00X,
10245,AFST-5314,Theories in Africana Studies,L,Face-to-Face Instruction,3,15,O Agozino,F,10:00AM,12:50PM,MCB 566,10F
10246,AFST-5974,Independent Study,I,,1 TO 19,0,BS Faulkner,(ARR),----- (ARR) -----,TBA,00X,
10247,AHRM-1014,Design and Art for Consumers,L,Face-to-Face Instruction,3,40,RK Walsh,M W,2:30PM,3:45PM,FRALN 002,14M
10248,AHRM-1014,Design and Art for Consumers,ONLINE COURSE - VL,Online: Asynchronous,3,100,RK Walsh,(ARR),----- (ARR) -----,ONLINE,00X,
10249,AHRM-2014,Design for Consumers Studio,B,Face-to-Face Instruction,3,20,H Illahe,T R,1:00PM,3:30PM,WAL 410,00X
10250,AHRM-2404,Consumer Rights,ONLINE COURSE - VL,Online: Asynchronous,3,140,D Jeong,(ARR),----- (ARR) -----,ONLINE,00X,
10253,AINS-1104,Intro American Indian Studies,L,Face-to-Face Instruction,3,40,CK Hey,T R,9:30AM,10:45AM,GBJ 102,09T
10254,AINS-1104,Intro American Indian Studies,L,Face-to-Face Instruction,3,40,SR Cook,M W F,10:10AM,11:00AM,GBJ 102,10M
10255,AINS-2414,Identity & Inclusion in Agric,L,Face-to-Face Instruction,3,40,WA Taylor,M W,5:30PM,6:45PM,LITRV 200,17M
10256,AINS-2414,Identity & Inclusion in Agric,L,Face-to-Face Instruction,3,40,DM Westfall-Rudd,T R,3:30PM,4:45PM,LITRV 200,15T
10257,AINS-2974,Independent Study,I,,1 TO 19,0,SR Cook,(ARR),----- (ARR) -----,TBA,00X,
21548,AINS-3684,Indigenous People/Wrld Politic,L,Face-to-Face Instruction,3,40,NM Copeland,M W,2:30PM,3:45PM,HOLD 234,14M
10259,AINS-4114,Indigenous Foodways,L,Face-to-Face Instruction,3,15,CK Hey,F,2:00PM,5:00PM,TBA,14F
10260,AINS-4754,Internship,I,,1 TO 19,0,DA Sedgwick,(ARR),----- (ARR) -----,TBA,00X,
10261,AINS-4974,Independent Study,I,,1 TO 19,0,SR Cook,(ARR),----- (ARR) -----,TBA,00X,
10262,AINS-4994,Undergraduate Research,R,,1 TO 19,0,SR Cook,(ARR),----- (ARR) -----,TBA,00X,
21575,AIS-2984,SS: IHSR Career Development,ONLINE COURSE - VL,Online: Asynchronous,1,40,S Clinton,(ARR),----- (ARR) -----,ONLINE,00X,
10263,ALCE-2094,Intro Metal Fabrication,B,Face-to-Face Instruction,1,15,SC Mariger,F,8:00AM,10:50AM,SEITZ 110,00X
10264,ALCE-2414,Identity & Inclusion in Agric,L,Face-to-Face Instruction,3,40,WA Taylor,M W,5:30PM,6:45PM,LITRV 200,17M
10265,ALCE-2414,Identity & Inclusion in Agric,L,Face-to-Face Instruction,3,40,DM Westfall-Rudd,T R,3:30PM,4:45PM,LITRV 200,15T
10266,ALCE-2484,Engine & Power Train Tech,L,Face-to-Face Instruction,3,30,SC Mariger,T R,8:00AM,8:50AM,SEITZ 300,08T
,,,,* Additional Times *,T R,11:00AM,12:15PM,SEITZ 114,,,,
10267,ALCE-2484,Engine & Power Train Tech,L,Face-to-Face Instruction,3,30,SC Mariger,T R,8:00AM,8:50AM,SEITZ 300,08T
,,,,* Additional Times *,T R,9:00AM,10:15AM,SEITZ 114,,,,
10268,ALCE-2964,Field Study,L,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10269,ALCE-2974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10270,ALCE-2974,Independent Study,I,,1 TO 19,0,CR Friedel,(ARR),----- (ARR) -----,TBA,00X,
10271,ALCE-3004,Educ Programs Ag & Life Sci,L,Hybrid (F2F & Online Instruc.),3,40,RD Rudd,M,11:15AM,12:05PM,LITRV 1770,11M
10273,ALCE-3494,Advanced Welding Technology,B,Face-to-Face Instruction,1,0,SC Mariger,T,2:00PM,4:45PM,SEITZ 110,00X
10274,ALCE-3624,Comm Ag & Life Sci in Writing,L,Hybrid (F2F & Online Instruc.),3,38,ML Greaud,T,2:00PM,3:15PM,LITRV 200,14T
21887,ALCE-3624,Comm Ag & Life Sci in Writing,L,Face-to-Face Instruction,3,20,ML Greaud,T R,3:30PM,4:45PM,LITRV 232,15T
10275,ALCE-3634,Comm Ag & Life Sci in Speaking,L,Face-to-Face Instruction,3,40,K McCain,T R,11:00AM,12:15PM,LITRV 200,11T
10276,ALCE-3900,Bridge Experience,L,Face-to-Face Instruction,0,0,DM Westfall-Rudd,(ARR),----- (ARR) -----,TBA,00X,
10277,ALCE-3954,Study Abroad,L,,1 TO 19,0,RD Rudd,(ARR),----- (ARR) -----,TBA,00X,
10278,ALCE-4044,Agricultural Sciences Seminar,L,Face-to-Face Instruction,3,15,CR Friedel,F,9:05AM,11:50AM,LITRV 244,09F
10279,ALCE-4044,Agricultural Sciences Seminar,ONLINE COURSE - VL,Online: Asynchronous,3,0,CR Friedel,(ARR),----- (ARR) -----,ONLINE,00X,
10280,ALCE-4054,Internship in Coop Extension,L,Hybrid (F2F & Online Instruc.),1,0,DM Westfall-Rudd,(ARR),----- (ARR) -----,LITRV 250,00X,
10281,ALCE-4064,Ag Mechanical Lab Management,L,Face-to-Face Instruction,3,10,HH Scherer,M,9:05AM,10:45AM,LITRV 244,09M
,,,,* Additional Times *,F,12:20PM,3:05PM,SEITZ 110,,,,
10282,ALCE-4234,Curric for Career & Occup Ed,ONLINE COURSE - VL,Online: Asynchronous,3,20,DB Milliken,(ARR),----- (ARR) -----,ONLINE,00X,
10283,ALCE-4244,Teach & Train Meth Ag Life Sci,L,Face-to-Face Instruction,3,15,DB Milliken,M,2:30PM,5:15PM,LITRV 244,14M
10284,ALCE-4754,Internship in Education,ONLINE COURSE - VL,Online: Asynchronous,1 TO 16,14,HH Scherer,(ARR),----- (ARR) -----,ONLINE,00X,
10285,ALCE-4754,Internship in Education,ONLINE COURSE - VL,Online: Asynchronous,1 TO 16,0,DM Westfall-Rudd,(ARR),----- (ARR) -----,ONLINE,00X,
10286,ALCE-4964,Field Study/Practicum,L,,1 TO 19,0,DM Westfall-Rudd,(ARR),----- (ARR) -----,TBA,00X,
10287,ALCE-4974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10288,ALCE-4994,Undergraduate Research,R,,1 TO 19,0,TA Drape,(ARR),----- (ARR) -----,TBA,00X,
10289,ALCE-4994,Undergraduate Research,R,,1 TO 19,0,DM Westfall-Rudd,(ARR),----- (ARR) -----,TBA,00X,
10290,ALCE-5054,STEM Integration in Ag Ed,ONLINE COURSE - VL,Online: Asynchronous,3,15,HH Scherer,(ARR),----- (ARR) -----,ONLINE,00X,
21897,ALCE-5104,Research Applications in ALCE,L,Face-to-Face Instruction,3,15,K McCain,M,11:15AM,1:45PM,LITRV 244,11M
10291,ALCE-5114,Serving Intnl Ag & Education,ONLINE COURSE - VL,Online: Asynchronous,3,20,LV Crowder,(ARR),----- (ARR) -----,ONLINE,00X,
21134,ALCE-5154,Partnerships and Volunteerism,L,Face-to-Face Instruction,3,0,EK Kaufman,W,9:05AM,11:50AM,LITRV 250,09W
10292,ALCE-5224,Team Sci Coop Intrdsc Work,ONLINE COURSE - VL,Online: Asynchronous,3,30,EK Kaufman,(ARR),----- (ARR) -----,ONLINE,00X,
10294,ALCE-5814,Topics in Ag Leader & Commu Ed,L,Face-to-Face Instruction,1,15,KL Niewolny,W,11:15AM,12:05PM,LITRV 244,00X
10295,ALCE-5904,Project and Report,R,,1 TO 19,0,SC Mariger,(ARR),----- (ARR) -----,TBA,00X,
10296,ALCE-5904,Project and Report,R,,1 TO 19,0,AD Council,(ARR),----- (ARR) -----,TBA,00X,
10297,ALCE-5904,Project and Report,R,,1 TO 19,0,JH Walz,(ARR),----- (ARR) -----,TBA,00X,
21676,ALCE-5904,Project and Report,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
21677,ALCE-5904,Project and Report,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10298,ALCE-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,0,KL Niewolny,(ARR),----- (ARR) -----,ONLINE,00X,
10299,ALCE-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,0,CR Friedel,(ARR),----- (ARR) -----,ONLINE,00X,
10300,ALCE-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,0,TG Archibald,(ARR),----- (ARR) -----,ONLINE,00X,
10301,ALCE-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,0,DM Westfall-Rudd,(ARR),----- (ARR) -----,ONLINE,00X,
10302,ALCE-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,0,EK Kaufman,(ARR),----- (ARR) -----,ONLINE,00X,
10303,ALCE-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,0,RD Rudd,(ARR),----- (ARR) -----,ONLINE,00X,
10304,ALCE-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,0,HM Sunderman,(ARR),----- (ARR) -----,ONLINE,00X,
10305,ALCE-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,0,TA Drape,(ARR),----- (ARR) -----,ONLINE,00X,
10306,ALCE-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,0,JH Walz,(ARR),----- (ARR) -----,ONLINE,00X,
10307,ALCE-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,0,AD Council,(ARR),----- (ARR) -----,ONLINE,00X,
10308,ALCE-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,0,LV Crowder,(ARR),----- (ARR) -----,ONLINE,00X,
10309,ALCE-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,0,T Rutherford,(ARR),----- (ARR) -----,ONLINE,00X,
10310,ALCE-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,0,MM Seibel,(ARR),----- (ARR) -----,ONLINE,00X,
10311,ALCE-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,0,RJ Rateau,(ARR),----- (ARR) -----,ONLINE,00X,
10312,ALCE-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,0,HH Scherer,(ARR),----- (ARR) -----,ONLINE,00X,
10313,ALCE-5964,Field Study,ONLINE COURSE - VL,,1 TO 12,14,Staff,(ARR),----- (ARR) -----,ONLINE,00X,
10314,ALCE-5974,Independent Study,I,,1 TO 19,0,DM Westfall-Rudd,(ARR),----- (ARR) -----,TBA,00X,
10315,ALCE-5974,Independent Study,ONLINE COURSE - VI,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,ONLINE,00X,
10316,ALCE-5994,Research and Thesis,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10317,ALCE-6416,Intro to Grad Teach Scholar,L,Face-to-Face Instruction,2,10,KJ Alward,T,9:30AM,10:20AM,LITRV 250,09T
20572,ALCE-6426,University Teaching Develop,L,Face-to-Face Instruction,2,16,T Rutherford,T R,9:30AM,10:45AM,TBA,09T
10319,ALCE-6974,Independent Study,I,,1 TO 19,0,RD Rudd,(ARR),----- (ARR) -----,TBA,00X,
10320,ALCE-7964,Field Studies,L,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10321,ALCE-7994,Research and Dissertation,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10322,ALS-1004,"Ag, Arts and Society",ONLINE COURSE - VL,Online: Asynchronous,1,300,MW Sumner,(ARR),----- (ARR) -----,ONLINE,00X,
10323,ALS-1014,Gardens as Art,ONLINE COURSE - VL,Online: Asynchronous,1,150,DS Douglas,(ARR),----- (ARR) -----,ONLINE,00X,
10324,ALS-1024,Digitized Agriculture,ONLINE COURSE - VL,Online: Asynchronous,1,150,MW Sumner,(ARR),----- (ARR) -----,ONLINE,00X,
21516,ALS-1234,CALS First Year Seminar,L,Face-to-Face Instruction,1,40,Staff,W,1:25PM,2:15PM,LITRV 200,00X
10326,ALS-2304,Animal Physiology and Anatomy,L,Face-to-Face Instruction,4,20,ET Helm,T R,8:00AM,9:15AM,LITRV 1870,08T
,,,,* Additional Times *,R,12:30PM,2:20PM,LITRV 290,,,,
10327,ALS-2304,Animal Physiology and Anatomy,L,Face-to-Face Instruction,4,20,ET Helm,T R,8:00AM,9:15AM,LITRV 1870,08T
,,,,* Additional Times *,R,3:00PM,4:50PM,LITRV 290,,,,
10328,ALS-2304,Animal Physiology and Anatomy,L,Face-to-Face Instruction,4,20,ET Helm,T R,8:00AM,9:15AM,LITRV 1870,08T
,,,,* Additional Times *,W,12:30PM,2:20PM,LITRV 290,,,,
10329,ALS-2304,Animal Physiology and Anatomy,L,Face-to-Face Instruction,4,20,ET Helm,T R,8:00AM,9:15AM,LITRV 1870,08T
,,,,* Additional Times *,W,2:30PM,4:20PM,LITRV 290,,,,
10331,ALS-2604,Intro to Research Practices,L,Face-to-Face Instruction,3,35,Staff,M W,1:30PM,2:45PM,TBA,13M
21661,ALS-2604,Intro to Research Practices,L,Face-to-Face Instruction,3,0,A MacDonald,T R,11:00AM,12:15PM,LIBR 101S,11T
10332,ALS-2964,Field Study,L,,1 TO 19,0,SS Sumner,(ARR),----- (ARR) -----,TBA,00X,
10333,ALS-2974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10334,ALS-2974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10335,ALS-2974,Independent Study,I,,1 TO 19,0,SS Sumner,(ARR),----- (ARR) -----,TBA,00X,
10336,ALS-2994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10337,ALS-3104,Animal Breeding and Genetics,L,Face-to-Face Instruction,3,130,G Morota,T R,11:00AM,12:15PM,NCB 320,11T
10338,ALS-3204,Animal Nutrition and Feeding,L,Face-to-Face Instruction,3,200,BA Corl,M W F,8:00AM,8:50AM,LITRV 1670,08M
10339,ALS-3954,Study Abroad,L,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10340,ALS-4204,Concepts Comm Food Systems,L,Face-to-Face Instruction,3,15,PE Ziegler,F,11:15AM,2:00PM,LITRV 232,11F
10342,ALS-4574,Social Behav Birds & Mammals,L,Face-to-Face Instruction,3,115,L Bergamasco,T R,9:30AM,10:45AM,ENGEL 223,09T
10343,ALS-4614,Watershed Assess Mgt Policy,L,Face-to-Face Instruction,2,40,DJ Bosch,R,3:30PM,5:10PM,LITRV 1760,15R
21750,ALS-4814,Nutritional Neuroscience,L,Face-to-Face Instruction,3,120,Staff,T R,3:30PM,4:45PM,STEG N 145,15T
10344,ALS-4964,Field Study/Practicum,L,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10345,ALS-4974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10346,ALS-4974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10347,ALS-4974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10348,ALS-4974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10349,ALS-4974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10350,ALS-4974,Independent Study,I,,1 TO 19,5,PE Ziegler,(ARR),----- (ARR) -----,TBA,00X,
10351,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10352,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10353,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10354,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10355,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10356,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10357,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10358,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10359,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10360,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10361,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10362,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10363,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10364,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10365,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10366,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10367,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10368,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10369,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10370,ALS-4994,Undergraduate Research,R,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10371,ALS-5024,Building Multicult Comp in ALS,ONLINE COURSE - VL,Online: Asynchronous,1,75,JE Jones,(ARR),----- (ARR) -----,ONLINE,00X,
10372,ALS-5094,Effective Grant Writing Biomed,L,Face-to-Face Instruction,1,20,EJ Smith,W,2:30PM,3:45PM,TBA,00X
10373,ALS-5104,Comm Research & Leading in ALS,ONLINE COURSE - VL,Online: Asynchronous,2,50,GR Snyder,(ARR),----- (ARR) -----,ONLINE,00X,
10374,ALS-5134,Comm Based App Qual Inquiry,ONLINE COURSE - VL,Online: Asynchronous,3,20,TA Drape,(ARR),----- (ARR) -----,ONLINE,00X,
10376,ALS-5904,Project and Report,R,,1 TO 19,0,JH Fike,(ARR),----- (ARR) -----,TBA,00X,
10377,ALS-5904,Project and Report,ONLINE COURSE - VR,,1 TO 19,0,JE Jones,(ARR),----- (ARR) -----,ONLINE,00X,
10378,ALS-5954,Study Abroad,L,,1 TO 19,14,Staff,(ARR),----- (ARR) -----,TBA,00X,
10379,ALS-5954,Study Abroad,L,,1 TO 19,9999,SS Sumner,(ARR),----- (ARR) -----,TBA,00X,
10380,ALS-5964,Field Work/Practicum,L,,1 TO 12,9999,SS Sumner,(ARR),----- (ARR) -----,TBA,00X,
10381,ALS-5974,Independent Study,I,,1 TO 19,9999,SS Sumner,(ARR),----- (ARR) -----,TBA,00X,
10382,ALS-6314,Endocrinology,L,Face-to-Face Instruction,3,30,H Jiang,M W,2:30PM,3:45PM,LITRV 200,14M
10383,AOE-2024,Thin-Walled Structures,L,Face-to-Face Instruction,3,120,MK Philen,T R,2:00PM,3:15PM,NCB 320,14T
10384,AOE-2024,Thin-Walled Structures,L,Face-to-Face Instruction,3,120,MK Philen,T R,9:30AM,10:45AM,NCB 160,09T
10385,AOE-2074,Computational Methods,L,Face-to-Face Instruction,2,34,MA Perez,M,2:30PM,3:45PM,TORG 2150,14M
,,,,* Additional Times *,W,2:30PM,3:45PM,MCB 216,,,,
10386,AOE-2074,Computational Methods,L,Face-to-Face Instruction,2,35,MA Perez,M,2:30PM,3:45PM,TORG 2150,14M
,,,,* Additional Times *,W,2:30PM,3:45PM,MCB 233,,,,
10387,AOE-2074,Computational Methods,L,Face-to-Face Instruction,2,35,MA Perez,M,2:30PM,3:45PM,TORG 2150,14M
,,,,* Additional Times *,W,2:30PM,3:45PM,MCB 316,,,,
10388,AOE-2074,Computational Methods,L,Face-to-Face Instruction,2,30,MA Perez,M,2:30PM,3:45PM,TORG 2150,14M
,,,,* Additional Times *,W,2:30PM,3:45PM,MAJWM 434,,,,
21869,AOE-2074,Computational Methods,L,Face-to-Face Instruction,2,20,MA Perez,M,2:30PM,3:45PM,TORG 2150,14M
,,,,* Additional Times *,W,2:30PM,3:45PM,NOR 325,,,,
10389,AOE-2104,Intro Aerospace Engr & Perform,L,Face-to-Face Instruction,3,60,N Intaratep,T R,8:00AM,9:15AM,NCB 320,08T
10390,AOE-2114,Fundamentals Flight Training,L,Face-to-Face Instruction,3,60,LM Sanders,T R,8:00AM,9:15AM,MCB 129,08T
10391,AOE-2664,Exploration of Space,L,Face-to-Face Instruction,3,100,JB Baker,M W F,12:20PM,1:10PM,SURGE 104D,12M
10392,AOE-2974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10393,AOE-2974,Independent Study,I,,1 TO 19,0,N Intaratep,(ARR),----- (ARR) -----,TBA,00X,
10394,AOE-2974,Independent Study,I,,1 TO 19,0,HP Artis,(ARR),----- (ARR) -----,TBA,00X,
10395,AOE-2974,Independent Study,I,,1 TO 19,0,Staff,(ARR),----- (ARR) -----,TBA,00X,
10396,AOE-2974,Independent Study,I,,1 TO 19,0,KT Sterne,R,5:00PM,6:15PM,TBA,00X
10397,AOE-2974,Independent Study,I,,1 TO 19,0,CM Gilbert,(ARR),----- (ARR) -----,TBA,00X,
10398,AOE-2974,Independent Study,I,,1 TO 19,0,M Kuester,(ARR),----- (ARR) -----,TBA,00X,
10399,AOE-2994,Undergraduate Research,R,,1 TO 19,0,JN Gilbert,(ARR),----- (ARR) -----,TBA,00X,
10400,AOE-2994,Undergraduate Research,R,,1 TO 19,0,C Adams,(ARR),----- (ARR) -----,TBA,00X,
10401,AOE-2994,Undergraduate Research,R,,1 TO 19,0,KA Shinpaugh,(ARR),----- (ARR) -----,TBA,00X,
10402,AOE-2994,Undergraduate Research,R,,1 TO 19,0,KA Shinpaugh,(ARR),----- (ARR) -----,TBA,00X,
10403,AOE-2994,Undergraduate Research,R,,1 TO 19,0,HP Artis,(ARR),----- (ARR) -----,TBA,00X,
10404,AOE-2994,Undergraduate Research,R,,1 TO 19,0,Y Fu,(ARR),----- (ARR) -----,TBA,00X,
10405,AOE-2994,Undergraduate Research,R,,1 TO 19,0,CM Gilbert,(ARR),----- (ARR) -----,TBA,00X,
10406,AOE-2994,Undergraduate Research,R,,1 TO 19,0,O Coutier-Delgosha,(ARR),----- (ARR) -----,TBA,00X,
10407,AOE-2994,Undergraduate Research,R,,1 TO 19,0,GD Seidel,(ARR),----- (ARR) -----,TBA,00X,
10408,AOE-2994,Undergraduate Research,R,,1 TO 19,0,KA Shinpaugh,(ARR),----- (ARR) -----,TBA,00X,
10409,AOE-2994,Undergraduate Research,R,,1 TO 19,0,RM Fitzgerald,(ARR),----- (ARR) -----,TBA,00X,
10410,AOE-2994,Undergraduate Research,R,,1 TO 19,0,KA Shinpaugh,(ARR),----- (ARR) -----,TBA,00X,
10411,AOE-2994H,Undergraduate Research,R,,1 TO 19,0,WJ Devenport,(ARR),----- (ARR) -----,TBA,00X,
10412,AOE-3014,Fluid Dynamics for AOE,L,Face-to-Face Instruction,3,49,JW Jaworski,M W F,8:00AM,8:50AM,MCB 321,08M
10413,AOE-3034,System Dynamics and Control,L,Face-to-Face Instruction,3,49,F Srinivas,M W,4:00PM,5:15PM,MCB 209,16M
10414,AOE-3044,Boundary Layer Theory,L,Face-to-Face Instruction,3,50,L Massa,T R,9:30AM,10:45AM,GBJ 100,09T
10415,AOE-3054,Experimental Methods,B,Face-to-Face Instruction,0,12,A Borgoltz,T,8:00AM,10:45AM,GOODW 140,00X
10416,AOE-3054,Experimental Methods,B,Face-to-Face Instruction,0,12,A Borgoltz,W,8:00AM,10:45AM,GOODW 140,00X
10417,AOE-3054,Experimental Methods,B,Face-to-Face Instruction,0,12,A Borgoltz,T,11:00AM,1:45PM,GOODW 140,00X
10418,AOE-3054,Experimental Methods,B,Face-to-Face Instruction,0,12,A Borgoltz,M,3:30PM,6:15PM,GOODW 140,00X
10419,AOE-3054,Experimental Methods,B,Face-to-Face Instruction,0,12,A Borgoltz,R,8:00AM,10:45AM,GOODW 140,00X
10420,AOE-3054,Experimental Methods,B,Face-to-Face Instruction,0,12,A Borgoltz,F,11:15AM,2:00PM,GOODW 140,00X
10421,AOE-3054,Experimental Methods,B,Face-to-Face Instruction,0,12,A Borgoltz,R,11:00AM,1:45PM,GOODW 140,00X
10422,AOE-3054,Experimental Methods,B,Face-to-Face Instruction,0,12,A Borgoltz,T,5:00PM,7:45PM,GOODW 140,00X
10423,AOE-3054,Experimental Methods,B,Face-to-Face Instruction,0,12,A Borgoltz,R,5:00PM,7:45PM,GOODW 140,00X
10424,AOE-3054,Experimental Methods,B,Face-to-Face Instruction,0,12,A Borgoltz,W,4:30PM,7:15PM,GOODW 140,00X
10425,AOE-3054,Experimental Methods,B,Face-to-Face Instruction,0,12,A Borgoltz,W,1:25PM,4:00PM,GOODW 140,00X
10426,AOE-3054,Experimental Methods,B,Face-to-Face Instruction,0,0,A Borgoltz,F,8:00AM,10:45AM,GOODW 140,00X
10427,AOE-3054,Experimental Methods,B,Face-to-Face Instruction,0,0,A Borgoltz,F,5:30PM,8:15PM,GOODW 140,00X
10428,AOE-3054,Experimental Methods,B,Face-to-Face Instruction,0,0,A Borgoltz,M,6:30PM,9:15PM,GOODW 140,00X
10429,AOE-3054,Experimental Methods,B,Face-to-Face Instruction,0,0,A Borgoltz,W,7:30PM,10:15PM,GOODW 140,00X
10430,AOE-3054,Experimental Methods,B,Face-to-Face Instruction,0,12,A Borgoltz,R,2:00PM,4:45PM,GOODW 140,00X
10431,AOE-3054,Experimental Methods,B,Face-to-Face Instruction,0,12,A Borgoltz,T,2:00PM,4:45PM,GOODW 140,00X
10432,AOE-3054,Experimental Methods,B,Face-to-Face Instruction,0,12,A Borgoltz,M,8:00AM,10:45AM,GOODW 140,00X
10433,AOE-3054,Experimental Methods,L,Face-to-Face Instruction,3,240,A Borgoltz,M W,12:20PM,1:10PM,LITRV 1670,12M
10434,AOE-3054,Experimental Methods,B,Face-to-Face Instruction,0,12,A Borgoltz,F,2:30PM,5:15PM,GOODW 140,00X
